col_comb,cb1,svr,cb2,rf,gb,cb3
"['0~19 인구수', '70세이상 인구수', '상가비율', '공가수']",138.00681013083562,138.64157491929916,135.3778138478007,138.59507925706075,134.71363947869582,140.07162670605496
"['0~19 인구수', '70세이상 인구수', '임대료', '공가수']",124.61295041468561,130.18310551390675,126.4128623931435,126.49584431614304,126.29051280825715,128.94033592950072
"['0~19 인구수', '공가비율*연면적', '영구임대', '공가수']",134.34636604871451,139.80168681325782,133.37887661040216,137.47562002439014,136.8858436539195,137.4065244598545
"['0~19 인구수', '공가비율*연면적', '전용면적별세대수', '공가수']",133.18775345978307,140.10953962513287,131.41444222722225,138.237816379378,137.49096773391534,136.88262873311186
"['0~19 인구수', '공가비율*연면적', '버스정류장', '공가수']",137.61087983595138,139.89689656063393,139.69169907058836,139.00574296439112,135.304546339683,141.8654323222733
"['0~19 인구수', '공가비율*연면적', '20~39 인구수', '공가수']",135.05600869181063,136.69038844582002,133.98149497096665,140.18270623060934,135.20396659778947,136.9046672479426
"['0~19 인구수', '공가비율*연면적', '총세대수', '공가수']",142.53097349877393,137.51334660917465,139.94228827786037,146.3004210557489,143.26096188232094,144.00427453080968
"['0~19 인구수', '공가비율*연면적', '지하철역', '공가수']",134.49725702677716,139.83309405529786,135.9439971392867,137.54413344658133,139.44875406068414,138.13988707686727
"['0~19 인구수', '공가비율*연면적', '공가비율', '공가수']",139.96482590813346,139.903985778183,139.35226050892464,143.47288991237548,140.8163605107318,141.50963996230786
"['0~19 인구수', '공가비율*연면적', '공공분양', '공가수']",137.51978835558208,139.89406199457756,133.78604241683584,142.47474300606876,140.1160919891493,140.3057854486729
"['0~19 인구수', '공가비율*연면적', '행복주택', '공가수']",140.05957996888068,139.89410135976567,136.2488530158156,142.4312234731106,139.3133156298633,141.87140142345325
"['0~19 인구수', '공가비율*연면적', '국민임대', '공가수']",139.24758179085126,139.87299548316327,138.87527489569558,139.77240786109698,140.7713850990652,140.87344282272193
"['0~19 인구수', '공가비율*연면적', '전용면적/임대료', '공가수']",132.69160335231115,139.50610823058142,132.10358823695984,136.5919602040413,135.39125416563402,136.05832122409515
"['0~19 인구수', '공가비율*연면적', '총세대수/전용면적', '공가수']",128.0375485946902,131.60688484579526,127.69352620823304,134.39872980804688,130.96090049571984,130.01323417284968
"['0~19 인구수', '공가비율*연면적', '전용면적/연면적', '공가수']",135.11932025658973,139.77692934340948,134.98640921209534,139.09644706735378,136.7847519716808,136.57750526057004
"['0~19 인구수', '공가비율*연면적', '공가비율*전용면적별세대수', '공가수']",138.24459165347895,138.676396827497,136.69514239845935,141.80879717467042,139.576441904706,138.1253865150946
"['0~19 인구수', '공가비율*연면적', '남/여_70세이상', '공가수']",132.98850897727235,139.89588893935806,135.34196837758827,137.526851975615,135.7824027740459,138.64664900694427
"['0~19 인구수', '공가비율*연면적', '공가비율*임대료', '공가수']",129.98263287613244,144.1049869476676,130.28196124303258,131.608500896919,129.6104529931352,132.53883562373713
"['0~19 인구수', '공가비율*연면적', '전용면적/전용면적별세대수', '공가수']",127.40521363111074,139.8795490188079,125.58136372080881,130.9554313187032,131.09957818531683,132.02764168950267
"['0~19 인구수', '공가비율*연면적', '70세이상 인구수', '공가수']",138.35203040725588,140.06156336071348,136.9541470246773,138.93281158772382,136.85728427007797,140.46795913443884
"['0~19 인구수', '공가비율*연면적', '남/여_0~19세', '공가수']",129.99653424426828,139.90389526535296,132.4965110348299,133.4408252655016,136.38920828943932,135.9192184586124
"['0~19 인구수', '공가비율*연면적', '총세대수*전용면적', '공가수']",136.29176159607343,143.25111692228455,135.15260214801407,138.71818792803055,140.37616924249477,139.11508121492867
"['0~19 인구수', '공가비율*연면적', '장기전세', '공가수']",137.59864106832734,139.90627357892487,134.8551448112044,142.5776942406963,138.8555311278573,139.07915719588436
"['0~19 인구수', '공가비율*연면적', '전용면적별세대수*전용면적', '공가수']",130.44167102482146,144.83551163690404,129.1301244290445,134.76071871950438,132.13182470923178,131.67733569183014
"['0~19 인구수', '공가비율*연면적', '공공임대(분납)', '공가수']",138.2030592923705,139.91485351157093,134.03842268206276,142.9553619050401,139.79484067641323,138.85686149169027
"['0~19 인구수', '공가비율*연면적', '공가비율*전용면적', '공가수']",128.57854772776528,139.70192617798293,129.66977579426458,133.9026351510971,132.63726524122157,129.49895697244847
"['0~19 인구수', '공가비율*연면적', '공공임대(10년)', '공가수']",132.7921833867798,139.7988609128281,130.79489215749797,134.2723122882117,128.60164777617715,138.2759178295144
"['0~19 인구수', '공가비율*연면적', '공공임대(5년)', '공가수']",137.4897716660864,139.88883138246143,136.2254661606068,142.22414564962767,138.8898353560468,139.60378878395412
"['0~19 인구수', '공가비율*연면적', '남/여_40~69세', '공가수']",137.87138493931585,139.90551381137635,137.8254712034691,140.3336459752949,135.1270336039641,140.21027417109275
"['0~19 인구수', '공가비율*연면적', '공공임대(50년)', '공가수']",137.87897814786584,139.90697509235537,136.0386481744453,141.95227341701906,138.73236211538355,139.45041077496285
"['0~19 인구수', '공가비율*연면적', '전용면적*연면적', '공가수']",136.83826957020642,142.0419623382743,137.3966265543552,137.513709436731,134.36438390481848,137.19069631910483
"['0~19 인구수', '공가비율*연면적', 'subway_dist', '공가수']",133.568663831507,139.8967083872244,133.34921552946562,136.5354090450769,137.55561639239485,131.4372137325752
"['0~19 인구수', '공가비율*연면적', '환승역 수', '공가수']",136.53371979690132,139.90808609794698,137.4331913282585,141.3607725646478,139.81340427734193,141.42628819755797
"['0~19 인구수', '공가비율*연면적', '남/여_20~39세', '공가수']",139.65374885311772,139.88764973259552,139.70333994846743,141.60618788936478,137.6855872833269,140.50339841028864
"['0~19 인구수', '공가비율*연면적', '총인구수', '공가수']",133.39662854997366,144.05369540861835,133.9767647439332,139.20504451313496,135.60653235955445,134.54851257575768
"['0~19 인구수', '공가비율*연면적', '남/여비율', '공가수']",140.42453079603413,139.9019485510167,142.5784362102234,146.50746303097927,145.95233059755097,145.06324836812217
"['0~19 인구수', '공가비율*연면적', '40~69 인구수', '공가수']",134.7304285649753,138.63402058529525,135.30219473368803,137.99522220205387,138.05384414045585,133.78694524850454
"['0~19 인구수', '공가비율*연면적', '세대당_인구', '공가수']",138.2288586511392,139.89365324498672,137.7028642970447,141.7173220259233,137.14032383852754,145.45386856936506
"['0~19 인구수', '공가비율*연면적', '임대보증금', '공가수']",129.628119843239,137.5142661217102,130.6002388623105,132.88927262322827,129.5302610551201,134.84739934882265
"['0~19 인구수', '공가비율*연면적', '상가비율', '공가수']",136.50463889364954,139.89305463733777,133.25723472441513,140.66123635783393,135.02329886477312,136.55148571194704
"['0~19 인구수', '공가비율*연면적', '임대료', '공가수']",127.32619959486469,130.173380095076,127.21714836872647,126.40939903920295,125.50412342135284,129.4986555058967
"['0~19 인구수', '남/여_0~19세', '영구임대', '공가수']",128.68668547744863,135.28382326418438,129.2566374240274,138.7088664293715,130.2463747599739,129.13735547393247
"['0~19 인구수', '남/여_0~19세', '전용면적별세대수', '공가수']",133.58650713309646,138.10426718220756,132.32615030075968,135.79189708006888,132.21316764210874,134.5329472599233
"['0~19 인구수', '남/여_0~19세', '버스정류장', '공가수']",134.92188787165333,133.81700776660176,136.7938459487862,140.4149944388706,134.27168459932378,140.16080470050116
"['0~19 인구수', '남/여_0~19세', '20~39 인구수', '공가수']",129.63200567737968,127.93149388421645,132.84169998633806,137.2169172174444,132.15256725286716,136.96292929091877
"['0~19 인구수', '남/여_0~19세', '총세대수', '공가수']",135.84930644930859,135.91908074390932,137.2619915744121,137.06955183180207,137.72717965240557,140.05268817976793
"['0~19 인구수', '남/여_0~19세', '지하철역', '공가수']",137.2888500224655,135.4019784254313,135.4283492156331,141.37144526576856,136.0276842930612,141.95055995354446
"['0~19 인구수', '남/여_0~19세', '공가비율', '공가수']",133.15210860588203,135.45982510906452,134.23696652733946,137.9700004258122,136.79954529238697,136.78880500039514
"['0~19 인구수', '남/여_0~19세', '공공분양', '공가수']",134.82844604019607,135.47016730583763,132.6256503338089,140.58495889461767,134.46889091928892,140.74062746952427
"['0~19 인구수', '남/여_0~19세', '행복주택', '공가수']",136.31621957371377,135.47870330712695,133.19331807649291,141.0670371863972,135.49961976065396,139.57538944839717
"['0~19 인구수', '남/여_0~19세', '국민임대', '공가수']",130.46881149782112,135.41783262817802,129.50261844477373,135.12210013266852,132.06809426536978,130.6134568076126
"['0~19 인구수', '남/여_0~19세', '전용면적/임대료', '공가수']",125.72121050343222,140.114658786583,126.26683315688061,128.53571147089627,128.19423684002442,127.2073634675443
"['0~19 인구수', '남/여_0~19세', '총세대수/전용면적', '공가수']",125.65032685772533,124.74901144518176,127.062733061508,133.32289202992018,129.181861183404,129.25995485114026
"['0~19 인구수', '남/여_0~19세', '전용면적/연면적', '공가수']",128.85275468323542,134.13926264535812,129.30130367620004,133.19008983174749,128.7725868959714,132.8274975581245
